GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,TRBL_BGA,BLCK_GRPA,C_CITYA,TRUSTA,RES_ONLYA,AIANHHA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,GMY001
"G1701610","2000","2","3","Illinois","17","Rock Island","161",,,,,,,,,,,,,"1960","9999","9999",,,,,,,,"Rock Island County",38608
"G1701630","2000","2","3","Illinois","17","St Clair","163",,,,,,,,,,,,,"7040","9999","9999",,,,,,,,"St. Clair County",39148
"G1701650","2000","2","3","Illinois","17","Saline","165",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Saline County",28768
"G1701670","2000","2","3","Illinois","17","Sangamon","167",,,,,,,,,,,,,"7880","9999","9999",,,,,,,,"Sangamon County",42957
"G1701690","2000","2","3","Illinois","17","Schuyler","169",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Schuyler County",35233
"G1701710","2000","2","3","Illinois","17","Scott","171",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Scott County",36566
"G1701730","2000","2","3","Illinois","17","Shelby","173",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Shelby County",37313
"G1701750","2000","2","3","Illinois","17","Stark","175",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Stark County",35826
"G1701770","2000","2","3","Illinois","17","Stephenson","177",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Stephenson County",40366
"G1701790","2000","2","3","Illinois","17","Tazewell","179",,,,,,,,,,,,,"6120","9999","9999",,,,,,,,"Tazewell County",45250
"G1701810","2000","2","3","Illinois","17","Union","181",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Union County",30994
"G1701830","2000","2","3","Illinois","17","Vermilion","183",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Vermilion County",34071
"G1701850","2000","2","3","Illinois","17","Wabash","185",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wabash County",34473
"G1701870","2000","2","3","Illinois","17","Warren","187",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Warren County",36224
"G1701890","2000","2","3","Illinois","17","Washington","189",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Washington County",40932
"G1701910","2000","2","3","Illinois","17","Wayne","191",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wayne County",30481
"G1701930","2000","2","3","Illinois","17","White","193",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"White County",29601
"G1701950","2000","2","3","Illinois","17","Whiteside","195",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Whiteside County",40354
"G1701970","2000","2","3","Illinois","17","Will","197",,,,,,,,,,,,,"1602","1600","9999",,,,,,,,"Will County",62238
"G1701990","2000","2","3","Illinois","17","Williamson","199",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Williamson County",31991
"G1702010","2000","2","3","Illinois","17","Winnebago","201",,,,,,,,,,,,,"6880","9999","9999",,,,,,,,"Winnebago County",43886
"G1702030","2000","2","3","Illinois","17","Woodford","203",,,,,,,,,,,,,"6120","9999","9999",,,,,,,,"Woodford County",51394
"G1800010","2000","2","3","Indiana","18","Adams","001",,,,,,,,,,,,,"2760","9999","9999",,,,,,,,"Adams County",40625
"G1800030","2000","2","3","Indiana","18","Allen","003",,,,,,,,,,,,,"2760","9999","9999",,,,,,,,"Allen County",42671
"G1800050","2000","2","3","Indiana","18","Bartholomew","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bartholomew County",44184
"G1800070","2000","2","3","Indiana","18","Benton","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Benton County",39813
"G1800090","2000","2","3","Indiana","18","Blackford","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Blackford County",34760
"G1800110","2000","2","3","Indiana","18","Boone","011",,,,,,,,,,,,,"3480","9999","9999",,,,,,,,"Boone County",49632
"G1800130","2000","2","3","Indiana","18","Brown","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Brown County",43708
"G1800150","2000","2","3","Indiana","18","Carroll","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Carroll County",42677
"G1800170","2000","2","3","Indiana","18","Cass","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cass County",39193
"G1800190","2000","2","3","Indiana","18","Clark","019",,,,,,,,,,,,,"4520","9999","9999",,,,,,,,"Clark County",40111
"G1800210","2000","2","3","Indiana","18","Clay","021",,,,,,,,,,,,,"8320","9999","9999",,,,,,,,"Clay County",36865
"G1800230","2000","2","3","Indiana","18","Clinton","023",,,,,,,,,,,,,"3920","9999","9999",,,,,,,,"Clinton County",40759
"G1800250","2000","2","3","Indiana","18","Crawford","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Crawford County",32646
"G1800270","2000","2","3","Indiana","18","Daviess","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Daviess County",34064
"G1800290","2000","2","3","Indiana","18","Dearborn","029",,,,,,,,,,,,,"1642","1640","9999",,,,,,,,"Dearborn County",48899
"G1800310","2000","2","3","Indiana","18","Decatur","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Decatur County",40401
"G1800330","2000","2","3","Indiana","18","DeKalb","033",,,,,,,,,,,,,"2760","9999","9999",,,,,,,,"DeKalb County",44909
"G1800350","2000","2","3","Indiana","18","Delaware","035",,,,,,,,,,,,,"5280","9999","9999",,,,,,,,"Delaware County",34659
"G1800370","2000","2","3","Indiana","18","Dubois","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dubois County",44169
"G1800390","2000","2","3","Indiana","18","Elkhart","039",,,,,,,,,,,,,"2330","9999","9999",,,,,,,,"Elkhart County",44478
"G1800410","2000","2","3","Indiana","18","Fayette","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fayette County",38840
"G1800430","2000","2","3","Indiana","18","Floyd","043",,,,,,,,,,,,,"4520","9999","9999",,,,,,,,"Floyd County",44022
"G1800450","2000","2","3","Indiana","18","Fountain","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fountain County",38119
"G1800470","2000","2","3","Indiana","18","Franklin","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Franklin County",43530
"G1800490","2000","2","3","Indiana","18","Fulton","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fulton County",38290
"G1800510","2000","2","3","Indiana","18","Gibson","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gibson County",37515
"G1800530","2000","2","3","Indiana","18","Grant","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grant County",36162
"G1800550","2000","2","3","Indiana","18","Greene","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Greene County",33998
"G1800570","2000","2","3","Indiana","18","Hamilton","057",,,,,,,,,,,,,"3480","9999","9999",,,,,,,,"Hamilton County",71026
"G1800590","2000","2","3","Indiana","18","Hancock","059",,,,,,,,,,,,,"3480","9999","9999",,,,,,,,"Hancock County",56416
"G1800610","2000","2","3","Indiana","18","Harrison","061",,,,,,,,,,,,,"4520","9999","9999",,,,,,,,"Harrison County",43423
"G1800630","2000","2","3","Indiana","18","Hendricks","063",,,,,,,,,,,,,"3480","9999","9999",,,,,,,,"Hendricks County",55208
"G1800650","2000","2","3","Indiana","18","Henry","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Henry County",38150
"G1800670","2000","2","3","Indiana","18","Howard","067",,,,,,,,,,,,,"3850","9999","9999",,,,,,,,"Howard County",43487
"G1800690","2000","2","3","Indiana","18","Huntington","069",,,,,,,,,,,,,"2760","9999","9999",,,,,,,,"Huntington County",41620
"G1800710","2000","2","3","Indiana","18","Jackson","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jackson County",39401
"G1800730","2000","2","3","Indiana","18","Jasper","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jasper County",43369
"G1800750","2000","2","3","Indiana","18","Jay","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jay County",35700
"G1800770","2000","2","3","Indiana","18","Jefferson","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jefferson County",38189
"G1800790","2000","2","3","Indiana","18","Jennings","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jennings County",39402
"G1800810","2000","2","3","Indiana","18","Johnson","081",,,,,,,,,,,,,"3480","9999","9999",,,,,,,,"Johnson County",52693
"G1800830","2000","2","3","Indiana","18","Knox","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Knox County",31362
"G1800850","2000","2","3","Indiana","18","Kosciusko","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kosciusko County",43939
"G1800870","2000","2","3","Indiana","18","Lagrange","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"LaGrange County",42848
"G1800890","2000","2","3","Indiana","18","Lake","089",,,,,,,,,,,,,"1602","2960","9999",,,,,,,,"Lake County",41829
"G1800910","2000","2","3","Indiana","18","LaPorte","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"LaPorte County",41430
"G1800930","2000","2","3","Indiana","18","Lawrence","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lawrence County",36280
"G1800950","2000","2","3","Indiana","18","Madison","095",,,,,,,,,,,,,"3480","9999","9999",,,,,,,,"Madison County",38925
"G1800970","2000","2","3","Indiana","18","Marion","097",,,,,,,,,,,,,"3480","9999","9999",,,,,,,,"Marion County",40421
"G1800990","2000","2","3","Indiana","18","Marshall","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marshall County",42581
"G1801010","2000","2","3","Indiana","18","Martin","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Martin County",36411
"G1801030","2000","2","3","Indiana","18","Miami","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Miami County",39184
"G1801050","2000","2","3","Indiana","18","Monroe","105",,,,,,,,,,,,,"1020","9999","9999",,,,,,,,"Monroe County",33311
"G1801070","2000","2","3","Indiana","18","Montgomery","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Montgomery County",41297
"G1801090","2000","2","3","Indiana","18","Morgan","109",,,,,,,,,,,,,"3480","9999","9999",,,,,,,,"Morgan County",47739
"G1801110","2000","2","3","Indiana","18","Newton","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Newton County",40944
"G1801130","2000","2","3","Indiana","18","Noble","113",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Noble County",42700
"G1801150","2000","2","3","Indiana","18","Ohio","115",,,,,,,,,,,,,"1642","1640","9999",,,,,,,,"Ohio County",41348
"G1801170","2000","2","3","Indiana","18","Orange","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Orange County",31564
"G1801190","2000","2","3","Indiana","18","Owen","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Owen County",36529
"G1801210","2000","2","3","Indiana","18","Parke","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Parke County",35724
"G1801230","2000","2","3","Indiana","18","Perry","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Perry County",36246
"G1801250","2000","2","3","Indiana","18","Pike","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pike County",34759
"G1801270","2000","2","3","Indiana","18","Porter","127",,,,,,,,,,,,,"1602","2960","9999",,,,,,,,"Porter County",53100
"G1801290","2000","2","3","Indiana","18","Posey","129",,,,,,,,,,,,,"2440","9999","9999",,,,,,,,"Posey County",44209
"G1801310","2000","2","3","Indiana","18","Pulaski","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pulaski County",35422
"G1801330","2000","2","3","Indiana","18","Putnam","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Putnam County",38882
"G1801350","2000","2","3","Indiana","18","Randolph","135",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Randolph County",34544
"G1801370","2000","2","3","Indiana","18","Ripley","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ripley County",41426
"G1801390","2000","2","3","Indiana","18","Rush","139",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rush County",38152
"G1801410","2000","2","3","Indiana","18","St Joseph","141",,,,,,,,,,,,,"7800","9999","9999",,,,,,,,"St. Joseph County",40420
"G1801430","2000","2","3","Indiana","18","Scott","143",,,,,,,,,,,,,"4520","9999","9999",,,,,,,,"Scott County",34656
"G1801450","2000","2","3","Indiana","18","Shelby","145",,,,,,,,,,,,,"3480","9999","9999",,,,,,,,"Shelby County",43649
"G1801470","2000","2","3","Indiana","18","Spencer","147",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Spencer County",42451
"G1801490","2000","2","3","Indiana","18","Starke","149",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Starke County",37243
"G1801510","2000","2","3","Indiana","18","Steuben","151",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Steuben County",44089
"G1801530","2000","2","3","Indiana","18","Sullivan","153",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sullivan County",32976
"G1801550","2000","2","3","Indiana","18","Switzerland","155",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Switzerland County",37092
"G1801570","2000","2","3","Indiana","18","Tippecanoe","157",,,,,,,,,,,,,"3920","9999","9999",,,,,,,,"Tippecanoe County",38652
"G1801590","2000","2","3","Indiana","18","Tipton","159",,,,,,,,,,,,,"3850","9999","9999",,,,,,,,"Tipton County",48546
"G1801610","2000","2","3","Indiana","18","Union","161",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Union County",36672
"G1801630","2000","2","3","Indiana","18","Vanderburgh","163",,,,,,,,,,,,,"2440","9999","9999",,,,,,,,"Vanderburgh County",36823
"G1801650","2000","2","3","Indiana","18","Vermillion","165",,,,,,,,,,,,,"8320","9999","9999",,,,,,,,"Vermillion County",34837
"G1801670","2000","2","3","Indiana","18","Vigo","167",,,,,,,,,,,,,"8320","9999","9999",,,,,,,,"Vigo County",33184
"G1801690","2000","2","3","Indiana","18","Wabash","169",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wabash County",40413
